text,label,vocab
 Last week was so busy that I just TRASHED it,neutral,0
 It needs a serious pick up and vacuum,neutral,0
 My mom would be so proud of me,happy,0
" cold, rainy day",neutral,0
 no easy transition into this weather; it felt more like winter than fall up on the trail,neutral,0
 i took Shelby again,neutral,0
 i didn't see her on Wednesday so i was surprised to find her at the shelter this morning,surprise,0
 she was raring to go,neutral,0
" once we got a the top of the trail and started to head down some spastic switch got turned on because she started acting a jumpy, darting all over the place, picking up stones, randomly chewing on tree roots, etc",neutral,0
" back at the car, T had Shelby all wrapped up in a towel to warm her",neutral,0
 i was surprised to see her sitting so still; spastic switch must have been turned off,surprise,0
 T started off with Smiley; a 2-3 year-old shepard-pitbull mix,neutral,0
" he was a stray, found wandering Discovery Park",neutral,0
 he has a bad left eye which i don't think he has any vision,neutral,0
 i ran with Smiley this past Wednesday; he was just released (no one came to claim him) and allowed to go for a run,neutral,0
 during the run we were calling him Lance (since he was nameless) because when he was laying on his back in the grass he would kick his legs like he was riding a bike; i wrote this stuff down on his sheet but i guess the officer's didn't like the name,neutral,0
 Finally a picture update!,neutral,0
 XD,neutral,0
 Justin's Birthday:,neutral,0
 This was the cake,neutral,0
 It was fun-filled!,happy,0
 and here is the birthday boy,neutral,0
 He turned 4!,neutral,0
 Just as he was about to blow out his cake,neutral,0
 this boy jumped in and blew it!,neutral,0
 He cried,sad,0
" lol [they are cute brothers, no?]",happy,0
 I was scared to see him with a knife,fear,0
 This smile made me more scared,fear,0
 XD,neutral,0
 He first tore up the toy car,angry,0
 and I tore up the cake!,neutral,0
 :D It was really yummy!,happy,0
 At Work:,neutral,0
 This is one of my co-workers grandson,neutral,0
 I think he has a crush on me,happy,0
" On the way home, I picked up my niece, Jenny",neutral,0
 I adore her with all my heart,happy,0
 &lt;3,neutral,0
 Interact Club - A Day In The Park:,neutral,0
 I didn't even think about what I was wearing or anything and just left,neutral,0
 XD,neutral,0
 Christina's shoe,neutral,0
 This is Phi,neutral,0
 He looked tired~,neutral,0
 Meet Mango!,neutral,0
 HAR HAR,neutral,0
" This goes to show you have a bigger heart than I, Mango dearest",happy,0
 We saw this kid when we were just chillaxing,neutral,0
 XDDDD,neutral,0
 His dad didn't mind us taking pictures but I think this boy did,neutral,0
 XD Oh well~ He was one coolio child,neutral,0
 Oh yeah!~ Our shadows?,neutral,0
 We need new ideas,neutral,0
 Interact Club - AIDS Walk:,neutral,0
 This event was sooo fun!,happy,0
 It was like an exciting adventure where we walked 6 miles in the cold!,happy,0
 It was like 8 in the morning and so,neutral,0
 we were freezing to death,neutral,0
 and so we try to warm up!,neutral,0
" Alex, you suck",disgust,0
 XD,neutral,0
 I don't know,neutral,0
" Anywho, this balloon man was awesome!",happy,0
 I didn't get anything though,neutral,0
" SO, this is where we begin our journey",neutral,0
" Yes, there were a lot of heads",neutral,0
 Thousands and thousands of people attended,neutral,0
 Here we go~!,neutral,0
 As we walked,neutral,0
 and walked some more,neutral,0
 and even more!!,neutral,0
" Along the way, Christina, Kevan, Eff, and I played the alphabet game like in a gazillion different versions",neutral,0
" Two hours with Kevan, I should get credit for surviving that long with that nerd",neutral,0
 XD,neutral,0
 Then we met him,neutral,0
 Eff questions how the belt keeps up his pants,neutral,0
 I question that too,neutral,0
 I want to go here,neutral,0
 because they have a snazzy sign!,neutral,0
 This was after we finished a 6 mile walk,neutral,0
 Check out the look on Christina's face,neutral,0
 XD,neutral,0
" Anywho, I got really interesting fortunes!",happy,0
" ""Someone unexpected from your past with resurface",surprise,0
 [and guess what!,surprise,0
 I saw Kathy Vu during the walk!,neutral,0
 I haven't seen her in like two years!,surprise,0
" Then, another someone unexpected too",surprise,0
 Mr,neutral,0
" As for Eff, he got ""You will find the road to happiness by helping others",happy,0
 Eff likes bunnies,neutral,0
" Afterwards, we went out to eat with other peoples at Pizza My Heart!",neutral,0
 It was pretty good,happy,0
" Check out ""little dao's"" face",neutral,0
 XD,neutral,0
" and then meet ""the nox""",neutral,0
" Daos, you guys complete me",neutral,0
 XD,neutral,0
 Our first conversation was an argument in English class,angry,0
 Everyone else calls him Tony,neutral,0
" XD Yes people, he was baring a child, and then someone popped it",neutral,0
 XD,neutral,0
 Anywho~ Today was fun,happy,0
 I am going to do the AIDS walk again next year for fun,happy,0
 Interact ended up being a whole ton better than I had expected,neutral,0
" That's all for now, I have homework",neutral,0
" I stand barefoot by the ocean's edge, my feet sinking slowly, being sucked beneath the surface of the cool, wet sand",neutral,0
 I am planted there,neutral,0
 Head tilted back,neutral,0
" watching Mother Nature's lightshow, I see",neutral,0
" enormous mounds of gray cotton batting clouds, only momentarily visible as they are back-lit by silent, random flashbulbs",neutral,0
 The sand wrapping my feet is now warmer than the air,neutral,0
 I stretch my arms out as far as they will reach just as the first drum rolls of thunder pound my ears,neutral,0
" Slightly swaying with the breeze, I can feel the deep vibration moving through me.   and away",neutral,0
 Being the tallest object on the beach in a thunderstorm and living to write about it,neutral,0
 Well here we are again at the conclusion of another all too fleeting weekend,neutral,0
 Although my brother likes to point out the fact that every day for me is a weekend,neutral,0
" Regardless of my temporal status as far as my brother is concerned, time still moves ahead at a frighteningly rapid pace",fear,0
" Speaking of time, this morning amazon dot com and myself transacted some by business",neutral,0
 I ordered the first season of Doctor Who on DVD,neutral,0
" No, not the new first season, the William Hartnell black and white forty years ago suck it I'm the first Doctor first season",disgust,0
 Once I have them all then I think I'll start on Blackadder,neutral,0
 I'm sorry but British television rules,neutral,0
" I spent the majority of the day up in Madison (hi Robby, I would have waved but I'm not sure where your house is)",neutral,0
 Their historical society was having a century home tour as a fund raiser and my mother wanted to go,neutral,0
 I assumed that with my niece in New York and my sister working a weekend job to keep her there that it would just be my mother and I; little did I know that she invited my sister-in-law to accompany us,surprise,0
 Spending quality time with my sister-in-law is,neutral,0
" On the plus side, the home tour put me in the holiday spirit",happy,0
 This week I am totally going to start my Christmas shopping,happy,0
 I used to have it all done by Halloween so maybe I'll return to that tradition,neutral,0
 This coming week I intend to get serious about my real estate venture by establishing a revolving line of credit at the bank,neutral,0
" I am actively seeking foreclosures and other deals, however, if I find one I want to get the financing out of the way to allow me to move quickly",neutral,0
 It's not so much a matter of the early bird getting the worm as it is the procrastinating bird getting splattered by the semi out on I-90,neutral,0
" And on that note, enjoy the remainder of your Sunday",happy,0
" Well, we're half-way through our trip",neutral,0
 I can't believe it!,surprise,0
 It's amazing,happy,0
 Right now we're on a train traveling from Rome to Florence,neutral,0
 We'll sightsee there and then take another train to Venice in the evening,neutral,0
 We're planning on staying two nights in Venice,neutral,0
 From there it's on to Switzerland and then France,neutral,0
 Wow,happy,0
" On Friday we saw the Coliseum, the Pantheon, Trevi Fountain, the Spanish Steps, Palatine Hill, Villa Medici, Trinita dei Monti, Piazza del Popolo and much more",neutral,0
 There is a church or ruins everywhere you look,neutral,0
 The Coliseum (or Colosseo) was awesome,happy,0
 That it is still standing for us to see is,happy,0
 Amazing,happy,0
 Yesterday (Saturday) was spent at Vatican City,neutral,0
 To enter the Museums it was about a two hour wait,neutral,0
 The lines around the wall was insanely long,neutral,0
" In October the Museums close quite early (1:20pm), so by the time we got in we didn't have a whole lot of time to see things",neutral,0
" I would have loved to see the Library, but we didn't get to it",neutral,0
 Ah well,neutral,0
" There was so much to look at, I just couldn't take it all in",neutral,0
 At all,neutral,0
 After eating a quick meal we walked around the outside of the wall trying to find St,neutral,0
 We walked around pretty much the entire city until we found it,neutral,0
" It was beautiful, and FULL of people and tour buses",happy,0
" Again, we stood in line to enter the church",neutral,0
" Didn't have to wait too long, though",neutral,0
 Inside was stunning- and FULL of people,surprise,0
 And then we realized- there was Mass going on!,surprise,0
 I can't believe they do that!,surprise,0
 It's so rude!,disgust,0
 Ah well,neutral,0
 Last night we met an Australian couple at our hostel and had a nice chat,happy,0
 You meet a lot of neat people at hostels,neutral,0
 It's pretty cool,happy,0
" So anyway, Rome in general was loud, dirty and absolutely chock-full of people and cars and bikes",disgust,0
 There is a pizzeria and gelateria on every corner,neutral,0
" The city really is like a human being, especially in the morning as you watch and hear it begin to awaken",neutral,0
" I've been trying not to think about my life back home, but sometimes it sneaks in, uninvited",neutral,0
 What the hell am I going to do when I get back home?,angry,0
 Should I take the job Jamie offered me? Should I stay in Salem?,neutral,0
 These questions completely depress me,sad,0
 Completely,neutral,0
 so i've discovered a new superpowe (and yes i do have others),surprise,0
 i can dream and earthquake and it'll actually happen!!!,surprise,0
 that's not entirely true,neutral,0
" what really happened was that an earthquake started and instead of waking up first i incorporated it into a dream where i was watching a documentary about earthquakes and they were ""recounting"" some classic earthquake showing how it would pulse stronger and stronger",neutral,0
 keep in mind my bed is lofted about 4. high and i was hungover after having slept 4 hours,neutral,0
" i was very attentive, and it didn't seem like she was gonna break, so i just stayed there and eventually it stopped and i passed out again",neutral,0
 then my bro calls,neutral,0
 i'm too lazy to pick it up,neutral,0
" then he calls again and, knowing that's the international sign for ""pick up the frickin' phone,"" i picked it up thinkin' there was something wrong with him",angry,0
 and he's like,neutral,0
 are you okay?,neutral,0
 i'm like,neutral,0
" huh, news travels fast",surprise,0
 his gf's mom had called him,neutral,0
 he called my sister,neutral,0
 THEY called me,angry,0
" eitherw ay, finally got up for a while after talkin' to him and my sis and mom, listened to the radio for a little while (on my MP3 player 'cause the power was knocked out) and it was all fine",neutral,0
" so i went back to sleep 'till noon, took beau for a walk, surfed for four hours, cooked in the dark, read by candlelight for a little while, adn then the power came back on so i could watch tv",neutral,0
" all in all, an interesting sunday",happy,0
 all my plans were shot to shit 'cause the cell waves were all packed and i couldn't get in touch with my friends very well,disgust,0
 and there was a storm at the same time so that didn't help,neutral,0
 yeah,neutral,0
 useless day,disgust,0
" then i needed a drink and naturally don't have beer, and i expected all the beer at the supermarket to be warm",neutral,0
 so i made a martini,neutral,0
 that i'm still trying to finish,neutral,0
 this fuckers don't go down too easy,angry,0
" oh, earthquake was rated highest at a 6",neutral,0
 what surprised me most (geekin' it up) was the frequency of the rumbles,surprise,0
 hum,neutral,0
 definitely in the audible range and very regular,neutral,0
 then it would relax again,neutral,0
 but yeah,neutral,0
 didn't rumble like,neutral,0
 say,neutral,0
 an avalanche (movie sounds) or rock slide,neutral,0
 or how they make them sound in movies,neutral,0
 it hummed,neutral,0
 the amount of energy required to move that much mass SUSTAINED at such a high frequency is ridiculous,surprise,0
" Earlier this week, Karina had invited me over to her townhouse",neutral,0
" She said that Kubik would be hanging out, and I could come if I wanted",neutral,0
" I got there a little after 7, Project Runway reruns playing on Bravo, and I asked, ""Where's Kubik?"" because she's usually very punctual",neutral,0
" I take a seat in the armchair across from Karina, and while she's talking, a face appears in the window behind her, grinning and waving enthusiastically",happy,0
" I jump, shrieking a little before I realize it's only Kubik",surprise,0
" Kubik gets a plate for her Chipotle burrito, and I ask for tea to dilute the effects of the two cups of coffee I had earlier",neutral,0
" Karina prepared a plate of 3 cheeses, red peppers, crackers, and we settle in front of the TV for some Project Runway",neutral,0
" Original plan was to watch Brokeback Mountain, but I saw that 1962 version of The Manchurian Candidate is on, and ask if we can watch that",neutral,0
" The two of them watch it, I half watch the movie while reading the newspaper, sometimes out loud, but Kubik complains, ""SOMEONE IS TALKING while I'm trying to watch a movie!!"" but Karina defends me, ""You're one to talk",neutral,0
" This is too intense,"" with Karina asking if she needs to step outside",neutral,0
" We watch Project Runway, but the repetition of the same 5 commercials becomes old fast",neutral,0
" Around 1 pm, Karina tells us that we need to leave because it's late",neutral,0
" Haha, except nicer",happy,0
" Sunday afternoon, Erica, Diana, and I are going to the Spy Museum",neutral,0
" As I'm walking to the metro station, a teenage boy in his mixed group of 4 or 5 friends hanging outside yells, ""I like your haircut!"" and I answer, ""Thanks,"" while I keep walking having seen Erica and Diana enter a little bit earlier",neutral,0
 A compliment from a trendy teenager can brighten up anyone's day,happy,0
" The three of us find our way to the Spy Museum and I'm surprised by the number of young couples who are there, in addition to the usual elderly tourists and young families",surprise,0
" I'm the slowest to go through the exhibits, and I soon lose Erica and Diana, occasionally catching up with them when they slow down",neutral,0
" On the first floor, they have a crawlspace you can go through",neutral,0
" It's carpeted, so not too hard on the knees, and I see that someone left behind their brochure",neutral,0
" The fake vent opens to another part of the exhibit, and I get out",neutral,0
" While I'm looking at an exhibit on bugging devices, this kid comes up behind me and hands me the pamphlet, ""You dropped this",neutral,0
" Later, there's a phone booth that rings for visitors to pick up, but our timing is never quite right",neutral,0
 We stop in the gift shop before heading home,neutral,0
" Diana finds a book, and Erica picks up some souvenirs for her family",neutral,0
" The wind blows strongly outside, and Diana has a hard time pushing open the door, but a 7 or 8 year old boy who's already exited with his family helps her out by pulling while she pushes",neutral,0
 I woke up early and checked on my little Chirp,neutral,0
 It was cute,happy,0
 I dipped my finger into the water and she drank the water that collected on it when I put it close to her,neutral,0
" She is looking better than she did, but hasn't eaten anything, so I hope she continues to heal",neutral,0
" I had to fly out the door this morning and ended up being 10 minutes late for class, but we were doing a group project, so I dived in and did my part",neutral,0
" Josh a. a the creep, who I'm in the group with, has been tolerable",neutral,0
 I think he knows not to cross the line he crossed once before,neutral,0
" So, we finished the group work and I decided just to head home",neutral,0
 There wasn't really nothing on campus I could do that I felt like doing,neutral,0
 I did spend some time on the Live Journal looking for pictures/ userpics,neutral,0
 I do love the Chun Li pictures I found,happy,0
 She's always been one of my favorite video game characters,happy,0
 maybe it's because she can beat the living shit out of guys heh,happy,0
 Plus,neutral,0
" I love her outfit as well, except I think the laughing after she wins a fight in street fighter is kind of silly, but that's just me",happy,0
 I find myself relating to her alot,neutral,0
 have a true normal life,neutral,0
 LOL,happy,0
 well as normal as it can be,neutral,0
 *whispers* especially if I factor Matt into the mix,neutral,0
 ;) love u hun,happy,0
" She is also very strong and keen, but carries the scars of her past",sad,0
 Appleseed is another Anime movie I loved,happy,0
" The remake and the character Deunan Knute just engaged me big time, so I had to include some pictures",neutral,0
 Wish I could get that ESA,neutral,0
 Matt I actually think you may like this one,neutral,0
" So, that's what I did for like a half an hour",neutral,0
 Went home and finished the luncheon posters than I had to leave early for my eye appointment,neutral,0
 I decided to get my annual supply of contacts with the knowledge if I did I could get a free webcam and a $30 rebate,neutral,0
 The total came to $218,neutral,0
 I still have a few other appointments,neutral,0
" medical and dental, but I definetly need my loan to secure all my funds",neutral,0
 I than went to Office Max and got two jump drives,neutral,0
 They were on a special and heh,happy,0
" I think the cashier made a mistake, but I didn't say anything",neutral,0
" I believe she entered in $17.88, so I got an unexpected discount",surprise,0
 It's a SanDisk Micro 1,neutral,0
 Worked out at the YMCA and took a long relaxing shower after a stay in the sauna,neutral,0
 It feels so nice after a long workout,happy,0
" So, I stayed at the YMCA for about 2 hours and went home to my little bird",neutral,0
 I took out the webcam from Shopko and entered the program into my computer,neutral,0
 It works great and I really like it,happy,0
 It's actually something I thought about alot and I did stay dressed up for it,neutral,0
 I mean,neutral,0
" my guy hasn't seen me for about 4 months, so I wanted to look nice",neutral,0
" I've always been able to see him if I asked, so now he has the option now as well",neutral,0
 *smiles* he said I looked cute as always,happy,0
 thanks hun,neutral,0
 I'm sorry and I will get more focused,sad,0
 I've not been acting like myself and I know it,neutral,0
" So, I dedicate this song to you",neutral,0
 Artist: Crossfade,neutral,0
 Song: Cold,neutral,0
 Looking back at me I see,neutral,0
 I'm always wrapped up in,neutral,0
 Things I cannnot win,sad,0
 You are the antidote that gets me by,neutral,0
 Something strong,neutral,0
 What I really meant to say,neutral,0
 Is I'm sorry for the way I am,sad,0
 And I'm sorry about all the lies,sad,0
 Maybe in a different light,neutral,0
 You could see me stand on my own again,neutral,0
 Cause now i can see,neutral,0
 You were the antidote that got me by,neutral,0
 I never really wanted you to see,neutral,0
 Locked inside of me so deep,neutral,0
 It always seems to get to me,neutral,0
 I never really wanted you to go,neutral,0
 So many things you should have known,neutral,0
 I guess for me theres just no hope,sad,0
 *smiles* I will beat this thing,happy,0
 *huggles to you all*,happy,0
 Mrangelmeg and I took his cousin Lilli to St Meinrad with us on Friday evening for a couple of functions that happened to be going on that evening in conjunction with this semester's lay student class weekend,neutral,0
" As I have said before I am happily not taking a class this semester, but these two particular functions were ones that were not to be missed",happy,0
" The first was the dedication of a painting that was donated to the school by the students of Fr Damien Dietlein OSB, the Old Testament Professor there",neutral,0
" The picture is called Exodus and is of Moses and the Israelites crossing the Red Sea, painted by an Ethiopian artist who currently lives in South Dakota",neutral,0
 The entire enterprise was done as a surprise to Damo (our name for Father) and he was genuinely touched and surprised by the affair,surprise,0
" The other activity was the inaugural session of Theology in the Round, a session intended to bring Seminarians, Lay Students and Alumni together for an evening of discussion surrounding a topic chosen by a guest speaker",neutral,0
 The evening's speaker happened to be another of my professors: Fr,neutral,0
 Denis Robinson OSB whom I had for Early Church History and had been telling mrangelmeg about for months,neutral,0
 His topic was John Henry Newman and Catholic Education,neutral,0
 I really wanted mrangelmeg to have a chance to experience Fr,neutral,0
 Denis because he is a force with which to be reckoned,neutral,0
" After that discussion we spent some time in the little bar on campus which is called the Unstable ( Benedictines take a vow of stability, so they call the bar, the Unstable, get it?)",neutral,0
 visiting with all my friends who are there for class this weekend while I am not,neutral,0
" I do miss them so very much, though I don't miss class at all",sad,0
 We had a wonderful time,happy,0
 And we got to see the Extreme Makeover Home Edition house in St,neutral,0
 How cool was that?,happy,0
" I have to admit, knowing that those of my friends who were there for Fr",neutral,0
 Denis' class on Creed were having a quiz on Heresies in the early church on Saturday morning I was more than happy to be returning home Friday night,happy,0
" And forget the Internet, where as much as 75% of all information is general nonsense",neutral,0
 Enter stage left: Daniel's Five Minute Guides,neutral,0
 something the Internet has been missing since it was born!,neutral,0
" Try out this first primer, a quick five minute guide to learning and loving classical music",neutral,0
" Five minutes is all you need, so grab a glass of your favorite wine, and enjoy your newfound knowledge!",happy,0
" If these prissy little installments are truly helpful, I may just have to take more requests!",neutral,0
 Classical Music 101,neutral,0
 Welcome to the world of classical music,neutral,0
" It's my world, a place where music in endless forms and varieties give me an entire lifetime of listening pleasure",happy,0
" It's the oldest recognized type of music in Western civilization, and it dates back well into the Middle Ages",neutral,0
" Since classical music is the oldest and largest genre of music in existence, let's study this music from one era to the next",neutral,0
" Most music historians identify anywhere from four to seven distinct eras in classical music, and since I recognize all seven, let's learn about each one:",neutral,0
1,neutral,0
 Middle Ages (450 A.  to 1450 A.),neutral,0
" Our first composers were mostly supported by the church (surprise!), and religion influenced early classical music more than any other source",surprise,0
" There was no formal system of notation, making composing very difficult and time-consuming",neutral,0
 Gregorian chants were written during these ancient times,neutral,0
2,neutral,0
" Renaissance (1450 - 1600): Humans discovered that Earth is not the center of the universe, so classical music changed along with the rest of the arts",neutral,0
" Music became more of an expressive art than a science, and music was now being printed, allowing sacred, secular, and instrumental music to spread everywhere",neutral,0
 Governments now influenced the spread of the era's music more than the church,neutral,0
 Claudio Montiverdi was one of the most prominent composers of this era,neutral,0
3,neutral,0
" Baroque (1600-1750): The era of Bach, Handel, and Vivaldi saw the development of almost every modern instrument in use today, particularly the violin, clarinet, and piano",neutral,0
" Composers developed the idea of the sonata, the concerto, and the symphony, where great performers (called virtuosos) found enormous success",neutral,0
" Composers used counterpoint, dance rhythms and repetition in their music",neutral,0
4,neutral,0
 Think of this brief period as a launch platform of all the modern music to follow,neutral,0
 Just kidding,happy,0
" Anyway, classical music wasn't even called classical music back in this time",neutral,0
" You can find nearly all of the most popular composers in this era, namely Mozart and Beethoven (both of whom didn't know they were writing ""classical"")",neutral,0
" They used simple ideas, simple textures, and simple forms, all of which make for great listening material",neutral,0
5,neutral,0
" Romantic (1825-1900): Lush and beautiful music was the prevailing theme during most of the 1800s, and music was written to tell stories, to depict the mysteries of nature, or to express the upper reaches of human emotions",neutral,0
" Composers of this era such as Tchaikovsky, Brahms, and Chopin wrote music with a wider dynamic range, using a larger variety of instruments",neutral,0
" Female composers gained more visibility during this period, such as Clara Schumann",neutral,0
6,neutral,0
" 20th Century: 1900-1999: Classical music exploded, evolved and splintered faster than it ever had before",neutral,0
" New subcategories of classical music were born every year, and more composers were writing music than all previous eras combined",neutral,0
" Music of this era was influenced by anything and everything, including world wars, politics, SEX, and cross-pollination by other types of music such as jazz",neutral,0
" And anything and everything was possible, from atonal to experimental to electronic",neutral,0
" Finally, music could be recorded and distributed widely, creating a burgeoning market for all types of new music",neutral,0
" Over one hundred thousand composers fall into this period, including Copland, Stravinsky, and Ravel",neutral,0
" Needless to say, neither the church nor the government contributed much to classical music in this century",neutral,0
7,neutral,0
" Contemporary Classical: 1970 - 2050 (projected): If the 20th Century period ends in 1999, then what do we call all classical music written thereafter?",neutral,0
" Welcome to the contemporary classical period, where we see even more subcategories such as the minimalism of Philip Glass, the electric opera by John Corigliano, and the twelve-tone works of John Bilotta, a Bay Area composer!",neutral,0
" The few creative barriers that may have been left after the 20th century have been crushed by a whopping 300,000 living composers, and this contemporary period gives new meaning to the phrase ""Anything Goes!""",neutral,0
" That was painless, wasn't it?",neutral,0
" There is so much more to learn, but this is your first step into removing the mystery from these vast eras",neutral,0
 Your next few leaps into classical music should now be a little easier!,neutral,0
" The autoplay in each entry will be set to off, but please don't be shy, click play!",neutral,0
" Add a little passion to your life each time you visit, and share my world with me!",neutral,0
 Measure 40 amends the state constitution to require supreme court and appeals judges to be elected by district instead of the statewide vote that currently happens,neutral,0
 Arguments in favor: 29,neutral,0
 Arguments in opposition: 20,neutral,0
" 8 of the ""pro"" arguments consist of someone listing what I take to be every single county in Oregon from which there are no appellate judges",neutral,0
 Both sides have a mixture of more polemic arguments and more reasonable arguments,neutral,0
" There's all kinds of thought about how the measure will make judicial positions more or less political, whether those positions already are political, whether it matters that the Oregon constitution originally had district elections and switched to statewide some time ago, whether elections by district mean that some of the judges will be less qualified than others could have been or whether it means that currently underrepresented areas (think every rural area) will have a better chance to have someone who understands them in the appellate courts, etc",neutral,0
" All in all, most of the arguments are not very convincing one way or the other",neutral,0
 One of the few that seemed to me to say something worth saying was an argument in favor that was written by Ron Saxton,neutral,0
" This surprised me, because I know from TV ads that Ron Saxton is running for something or other",surprise,0
" As such I consider him to be primarily a politician, and it is rare that I find what I might consider words of wisdom from a politician, even when I agree with them",neutral,0
" The one other somewhat-convincing argument was immediately after that one, also in favor, by an organization of Oregon farmers",neutral,0
 They talked about how it would be nice if some of the appellate judges understood how farms operate when lawsuits against farmers come up,neutral,0
" There seemed to be at least a smidgen of personal experience reflected in that argument, something not really present anywhere else",neutral,0
" So I'm leaning slightly in favor, although I mostly don't see how it will make that big of a difference",neutral,0
 ugh,disgust,0
" again, kerstin has proven to herself how she isn't who she wants to be yet",neutral,0
 my words tend to come out always as a substandard to how they sound on the workfloor of the psyche,neutral,0
 finding this out is almost as fun as finding out the effects of placing one's hand down a working garbage disposal unit,happy,0
 :D!,happy,0
 lately all im capable is questioning things and my ablility to deal,neutral,0
 i don't like making decisions b/c i don't want to make the wrong one,neutral,0
" there are no wrong decisions, only different outcomes!"" but i can't",neutral,0
 i don't want to make a mistake that i can't undo,fear,0
" i don't want to burn any bridges, incase i've crossed the wrong one",fear,0
 my paranoia really knows no bounds,fear,0
 and im bound to it,neutral,0
" found out my mother cut open the top of her left foot and got 11 stitches, good job mommy :D!",neutral,0
" no, she's fine",neutral,0
" i talked to her today, she's ok",neutral,0
 my brother has turned into a pimp from what ive gathered,neutral,0
 this amuses me so very much,happy,0
" if you know my brother and his inablility to approach women, you'd understand a lot better",neutral,0
" yeah, he's basically dating three girls in his sophomore class, woo~ go jg",neutral,0
 mormor is is dealing w/ senile dementia still,neutral,0
" it makes me sad, she's a tough old bird but she's just 'not home anymore'",sad,0
 college?,neutral,0
 i like/can deal w/ most of my classes,neutral,0
 my ren,neutral,0
 to nap,neutral,0
 prof is killing me with what she assigns though,neutral,0
 lost a syillibis for U.Gov,neutral,0
 ive successfully installed ilisten so i can literally talk in my essays instead of type them,neutral,0
 just a lot of proofreading w/ that approach,neutral,0
 and i have my costume but it's a secret ;D,neutral,0
" (well, mostly two and 1/2 people know)",neutral,0
 im pumpkin carving soon so im thinking of doing something simple but effective,neutral,0
 ie,neutral,0
 the vomiting pumpkin,neutral,0
" you know the one, where it has a shocked expression w/ pumpkin guts coming out of its mouth",surprise,0
 so easy and cool~ish looking,neutral,0
 and handling of pumpkin guts which is double fun esp,happy,0
 i miss hugs,sad,0
 (and im not talking about the stalker hugs o_o those do not count) T_T,neutral,0
 but im still laughing a lot,happy,0
" things make me laugh here, esp",happy,0
" haven't had any major fights w/ roomies, not even small ones",neutral,0
 o_O,neutral,0
 one last note!,neutral,0
 speaking in thrid person amuses kerstin!,happy,0
 :D!,neutral,0
 take care guys!,neutral,0
" til nxt rambling,",neutral,0
 so i had this dream,neutral,0
 and u can only guess who was in it,neutral,0
 really,neutral,0
 i'm not going to tell you,neutral,0
 but i'll give ya a clue,neutral,0
 BLUE EYES!,neutral,0
 but its NOT ben,neutral,0
 surprising i know,surprise,0
 i think i'm finaly over ben,neutral,0
 any ways so about my dream,neutral,0
 so i was walking next to him and we were looking at one another,neutral,0
 and i held my head there for a while,neutral,0
 wow this kinda sounds like it going into a porno,neutral,0
 dont worry its not,neutral,0
 far from,neutral,0
 infact i'm done,neutral,0
 nothing else happened in the dream we just cuddled and it was real sweet,happy,0
 but i was thinking about it alot today,neutral,0
 like wanting to dooo any thing to be with him!,neutral,0
 and i ride my horse by his house and even sometimes ride with his dad and last time he came out too,neutral,0
 ok peace,neutral,0
" Seeing a scarred, bearded man in a rippling black overcoat warmed my heart, because his fingers were painting a trembling solo on his acoustic guitar",sad,0
" I sat down beside him and ran lines in my head for a while, while a few feet away the song poured from his strings",neutral,0
" Eventually, the music faded away, and the guitar slipped back into its bag",neutral,0
 I looked up from my script and thanked him for playing,neutral,0
" ""Oh,"" he said, and smiled",happy,0
" A few seconds later he turned to me and asked, ""Are you going to be here a while?""",neutral,0
" ""Yeah, sure, I'll watch your guitar",neutral,0
" ""Ah, thanks",neutral,0
 i got my violin on tuesday,neutral,0
 i was very disappointed,sad,0
 but i insisted on getting a violin so i took the bus to spirited music and rented one from there,neutral,0
" its a very expensive german ""hofner"" model, brand new",neutral,0
 i think i'm quite good for the amount of time i've been playing,neutral,0
" besides the usual ""mary had a little lamb"" and junk i can play swing low sweet chariot, silent night, chopin's funeral march, and i taught myself ""hurt"" by nine inch nails/johnny cash by ear because i couldn't find any proper sheet music for it",neutral,0
" its actually a pretty easy song, i suggest it for all beginers who are really quite sick of playing twinkle twinkle",neutral,0
" that and ""le cygne"", which is also very easy but just as sophisticated as anything else",neutral,0
" le cygne is usually played on cello, so just bring it an octave up",neutral,0
" those pegs are hard to push back in, especially the E string peg, that was a real bitch",angry,0
 he said if i practise a lot and get really good to let him know because his band is looking for a violinist,neutral,0
 that would be pretty sweet,happy,0
 last night me and mike and christina and a bunch of people went to the bar and i got raving drunk on just 2 coolers,neutral,0
" i suck when im drunk, i just get dizzy and fall asleep, so once i was finished making an idiot of myself at the bar i dozed for hours on mikes couch",disgust,0
 cameron wants me to do a radio interview with him on his radio show one night so we'll have to schedule that,neutral,0
" i wrote a little bit of my book, but not much",neutral,0
 of course 2 pages is better than the zero i've been keeping up almost all month,neutral,0
 thats all i'm going to mention right now,neutral,0
 and disgusting!,disgust,0
 Dear Marketplace:,neutral,0
 I'm an avid listener of the programme,neutral,0
 I love the show because I learn so much,happy,0
" Many times, I'll hear commentators, and sometimes I'll even agree with them",neutral,0
" Today, though, I heard the commentary of Susan Lee",neutral,0
" Assumption: ""That's because Markets[sic] are much better at collecting and evaluating information than anything else on the planet",neutral,0
 This depends on what you're measuring,neutral,0
" Markets do not measure everything accurately, and I find this assumption to be disgusting",disgust,0
 Biodiversity isn't measured because it is more complex than one transaction,neutral,0
" And the Walmartisation of the world changes markets for the worse for labour, making people a mere slot in a computerised schedule, with no regard for their free time",angry,0
